,plant_type,plant_name,latitude,longitude,capacity
1359,solar,Hebei Huai Tumuzhen CECEP solar farm,40.3753,115.5967,20
1360,solar,Hebei Huai'an Dukoubai Meiheng solar farm,40.6909,114.2814,30
1361,solar,Hebei Huai'an Taipingzhuang Haoming solar farm,40.5651,114.6131,50
1362,solar,Hebei Huai'an Taipingzhuang Huanda solar farm,40.5649,114.6131,50
1363,solar,Hebei Huanghua Lvqiaozhen solar farm,38.9036,117.1607,88
1364,solar,Hebei Huanghua Nandagang Zhongke Suneng solar farm,38.4646,117.3559,40
1365,solar,Hebei Huanghua SPIC solar farm,38.3667,117.3333,50
1366,solar,Hebei Jingxing Taike solar farm,38.057,114.1749,25
1367,solar,Hebei Jingxing Weizhou solar farm,38.111,114.115,20
1368,solar,Hebei Julu Daliuzhuang Yangpu solar farm,37.2844,115.1973,49
1369,solar,Hebei Julu Guanyinzhai solar farm,37.346,114.9978,21
1370,solar,Hebei Kangbao Naobaotu solar farm,41.7922,114.562,30
1371,solar,Hebei Kuancheng Weizigou solar farm,40.6533,118.8311,20
1372,solar,Hebei Laiyuan Qijiayu SPIC solar farm,39.3552,114.5238,20
1373,solar,Hebei Laiyuan Shidaogou Three Gorges solar farm,39.3333,114.6064,20
1374,solar,Hebei Laiyuan Yanmeidong Lijiazhuang solar farm,39.5105,114.8714,20
1375,solar,Hebei Laiyuan Yingli solar farm,39.3674,114.6999,20
1376,solar,Hebei Laiyuan Yingli solar farm,39.4135,114.6716,30
1377,solar,Hebei Lincheng Liujiadong GCL solar farm,37.5559,114.4914,28
1378,solar,Hebei Lincheng Xiayu JA solar farm,37.4969,114.3421,42
1379,solar,Hebei Lincheng Xiayu Jingneng solar farm,37.4969,114.3377,42
1380,solar,Hebei Lingshou Changsheng Ridian solar farm,38.5903,114.2205,30
1381,solar,Hebei Longhua Bugugou solar farm,41.6895,117.4332,20
1382,solar,Hebei Luanping Huitong solar farm,40.9837,117.6826,40
1383,solar,Hebei Luanping Jietong solar farm,41.1068,117.6984,20
1384,solar,Hebei Luanping Pingfangxiang Jingrun solar farm,40.8861,117.2717,60
1385,solar,Hebei Lulong Liuyin solar farm,39.7397,118.8544,20
1386,solar,Hebei Nangong Jieyuan Vegetable Greenhouse solar farm,37.3105,115.54,30
1387,solar,Hebei Neiqiu Liulin Xingqiao solar farm,37.2907,114.4051,20
1388,solar,Hebei Pingquan Beiwushijiazi SPIC solar farm,41.3491,118.7926,20
1389,solar,Hebei Pingquan Huangtuliangzi Huiyong solar farm,41.2209,118.7658,30
1390,solar,Hebei Pingquan Xiaosigou solar farm,40.8856,118.6334,35
1391,solar,Hebei Pingquan Yangshuling Three Gorges solar farm,40.9986,118.8753,30
1392,solar,Hebei Pingshan Gangnan Hongrun solar farm,38.3218,114.0217,30
1393,solar,Hebei Pingshan Shineneg solar farm,38.2119,114.0705,30
1394,solar,Hebei Pingshan Sujiazhuang CGN solar farm,38.435,114.0099,20
1395,solar,Hebei Province Cangzhou Bohai SPIC solar farm,38.3797,117.5781,50
1396,solar,"Hebei Province Cangzhou Haixing ""Front Runner"" Area 1 solar farm",38.1045,117.6049,145
1397,solar,Hebei Province Chengde Luanping Agricultural solar farm,41.0553,117.4807,30
1398,solar,Hebei Province Chengde SPIC New Energy solar farm,41.0606,118.1675,100
1399,solar,Hebei Province Guangping Yingli Grid-Connected solar farm,36.5336,115.1442,50
1400,solar,Hebei Province Guyuan Gaoshanbu solar farm,41.7158,115.4983,50
1401,solar,Hebei Province Guyuan Huanggainao Dagouying solar farm,41.561,115.184,50
1402,solar,"Hebei Province Haixing ""Front Runner"" solar farm",38.1131,117.3799,115
1403,solar,"Hebei Province Haixing ""Front Runner"" solar farm",38.1478,117.541,145
1404,solar,"Hebei Province Haixing ""Front Runner"" solar farm",38.2102,117.5178,240
1405,solar,Hebei Province Haixing Poverty Alleviation solar farm,38.0354,117.4722,50
1406,solar,Hebei Province Haixing Xiaoshan solar farm,38.161,117.5369,50
1407,solar,Hebei Province Laiyuan Qucun solar farm,39.3836,114.7299,20
1408,solar,Hebei Province Lincheng Lijiacun solar farm,37.458,114.308,50
1409,solar,Hebei Province Linxi Langyuan solar farm,36.8775,115.5228,30
1410,solar,Hebei Province Neiqiu Nansaixiang Jishangsai solar farm,37.3663,114.3446,30
1411,solar,Hebei Province Quyang Qicunxiang Three Gorges solar farm,38.6889,114.5095,50
1412,solar,Hebei Province Quyang Xiaomu Zhongdiantou solar farm,38.6889,114.6475,80
1413,solar,Hebei Province Shangyi Dayingpan Ergongdi solar farm,41.4443,113.9644,30
1414,solar,Hebei Province Shangyi Ergongdi solar farm,41.516,114.05,50
1415,solar,Hebei Province Shangyi Shunfeng solar farm,41.4431,113.95,100
1416,solar,Hebei Province Shangyi Taike solar farm,40.9465,114.2249,50
1417,solar,Hebei Province Shijiazhuang Haosheng Grid-Connected solar farm,37.9299,114.739,50
1418,solar,Hebei Province Shijiazhuang Xiaojue Shijing solar farm,38.3849,113.7538,30
1419,solar,Hebei Province Weixian Yangzhuangke Beikong solar farm,40.025,114.5461,50
1420,solar,Hebei Province Xingtai Huangsi SPIC solar farm,37.188,114.3709,50
1421,solar,Hebei Province Xingtai Huangsi solar farm,37.1958,114.3783,50
1422,solar,Hebei Province Xingtai Taizijingxiang solar farm,37.0102,114.2886,100
1423,solar,Hebei Province Xingtang County Guowei solar farm,38.5977,114.4016,50
1424,solar,Hebei Province Xintai Julu Eco-agriculture solar farm,37.2883,115.1577,99
1425,solar,Hebei Province Xuanhua Zhongdiantou solar farm,40.4233,114.8151,70
1426,solar,Hebei Province Yangyuan Daheigou Dongrun solar farm,40.1969,114.4255,100
1427,solar,Hebei Province Yangyuan Qianjiaying Dongrun solar farm,40.2111,114.4608,100
1428,solar,Hebei Province Yangyuan Yaojiazhuang Zhongjiu solar farm,40.0429,114.0334,20
1429,solar,"Hebei Province Yudaokou Herding Farm ""Unsubsidized "" solar farm",42.2349,116.9527,200
1430,solar,Hebei Province Yutian Haitai solar farm,39.9649,117.6476,30
1431,solar,Hebei Province Zhangbei Hailiutu solar farm,41.2572,114.4655,20
1432,solar,Hebei Province Zhangjiakou Dahezhen solar farm,41.0701,114.386,60
1433,solar,Hebei Province Zhangjiakou Zhangbei Caojiaying solar station,41.3332,114.604,20
1434,solar,Hebei Provincw Baoding Quyang Three Gorges solar farm,38.6895,114.5291,30
1435,solar,Hebei Qian'an Taipingzhuang Chongjiayu Ruiguang solar farm,39.926,118.5028,30
1436,solar,Hebei Qianxi Xingcheng Zhonghe solar farm,40.1477,118.3209,50
1437,solar,Hebei Qinghe Lianzhuangzhen CGN solar farm,37.1685,115.7281,20
1438,solar,Hebei Qinghuangdao Gehetou solar farm,40.2292,119.2226,20
1439,solar,Hebei Qingquan Qingda Daohugou solar farm,40.919,118.706,35
1440,solar,Hebei Qiuxian Huangming Distributed Agricultural solar farm,36.8205,115.1757,20
1441,solar,Hebei Quyang Jingtou New Energy solar farm,38.8072,114.6661,30
1442,solar,Hebei Quyang Langjiazhuang Baoneng solar farm,38.8582,114.6145,20
1443,solar,Hebei Quyang Qiuling Three Gorges solar farm,38.6202,114.7168,30
1444,solar,Hebei Quyang SPIC solar farm,38.7147,114.5813,50
1445,solar,Hebei Quyang Xiaomu SPIC solar farm,38.6767,114.6501,30
1446,solar,Hebei Quyang Xiaomu Three Gorges solar farm,38.6995,114.5983,30
1447,solar,Hebei Quyang Zhuangke Baoneng solar farm,38.6936,114.6989,20
1448,solar,Hebei Quyang Zhuangke SPIC solar farm,38.7286,114.6802,30
1449,solar,Hebei Quzhou Yizhuangxiang Lusheng solar farm,36.6133,115.1766,20
1450,solar,Hebei Renxian Datun solar farm,37.1736,114.6665,40
1451,solar,Hebei Shahe Zhongneng Lvdian solar farm,36.9623,114.1734,500
1452,solar,Hebei Shangyi CNNC National Cable solar farm,40.7469,114.1311,30
1453,solar,Hebei Shangyi Dongrun solar farm,41.4214,114.0672,20
1454,solar,Hebei Shangyi Ergongdi solar farm,41.5141,114.0314,20
1455,solar,Hebei Shangyi GCL solar farm,41.0881,113.99,28
1456,solar,Hebei Shangyi Shunneng solar farm,41.3363,114.2136,50
1457,solar,Hebei Shanyi Sanlong solar farm,41.3363,114.2136,50
1458,solar,Hebei Shexian Hanneng solar farm,36.7131,113.883,20
1459,solar,Hebei Shexian Jing'ao solar farm,36.7588,113.8456,20
1460,solar,Hebei Shexian Jingdian Guoyuan solar farm,36.6295,113.687,70
1461,solar,Hebei Shunping Shennan Taixin solar farm,38.9868,114.8981,30
1462,solar,Hebei Tangxian Beiluozhen Xixiasu Xintang solar farm,38.681,114.8235,20
1463,solar,Hebei Tangxian Gudongcun Kechuang solar farm,38.8908,114.7767,30
1464,solar,Hebei Tangxian Luozhuangxiang Xiyang solar farm,38.7091,114.8056,40
1465,solar,Hebei Tangxian Suotou solar farm,38.8864,114.7066,30
1466,solar,Hebei Tangxian Zhanghezhuang Senxing solar farm,38.9586,114.8701,20
1467,solar,Hebei Weichang Yudaokou Hebal Medicine solar farm,42.2765,117.0966,50
1468,solar,Hebei Weichang Zhangjiawan Yongri solar farm,41.9194,117.1987,30
1469,solar,Hebei Weixian Tianhai solar farm,36.8739,115.2901,30
1470,solar,Hebei Wen'an Xiaowucun Yongxin solar farm,38.8619,116.2873,20
1471,solar,Hebei Wu'an Hejinzhen solar farm,36.7973,114.019,20
1472,solar,Hebei Xingtai Huangsi SPIC solar farm,37.0617,114.4997,50
1473,solar,Hebei Xingtai Ningjin CGN solar farm,37.4866,114.9773,20
1474,solar,Hebei Xingtai Wanyang solar farm,37.0563,114.5235,50
1475,solar,Hebei Xingtai Xihuangcun China Nuclear Power Cable solar farm,37.129,114.2501,50
1476,solar,Hebei Xuanhua Shenjing SPIC solar farm,40.4056,114.8348,30
1477,solar,Hebei Yi Peishan SPIC solar farm,39.229,115.4433,20
1478,solar,Hebei Yixian CGN solar farm,39.2103,114.9978,40
1479,solar,Hebei Yixian Peishan SPIC solar farm,39.2317,115.4529,20
1480,solar,Hebei Yixian Yiyuan solar farm,39.3238,115.2749,30
1481,solar,Hebei Yuxian Baishuxiang solar farm,39.9234,114.8265,20
1482,solar,Hebei Yuxian Nankangzhuang Tengyuan solar farm,39.9189,114.8313,50
1483,solar,Hebei Zhangbei Hongji Qicheqiao solar farm,40.9938,114.5404,30
1484,solar,Hebei Zhangbei Internet Smart Energy Demonstration solar farm,41.3991,114.6807,240
1485,solar,Hebei Zhangbei Nenghuan solar farm,41.1544,114.7537,200
1486,solar,Hebei Zhangbei Poverty Alleviation solar farm,41.1841,114.8472,50
1487,solar,Hebei Zhangbei Xinlongwacun solar farm,41.3124,114.9923,30
1488,solar,Hebei Zhangjiakou Chongli Zhonghuan solar farm,40.9165,114.9528,30
1489,solar,Hebei Zhangjiakou Shangyi Yuanchen solar farm,41.4237,114.0666,100
1490,solar,Hebei Zhangjiakou Shaogouzhen Jingke solar farm,41.4814,114.8774,20
1491,solar,Hebei Zhangjiakou Tuchengzi solar farm,41.5038,114.6008,20
1492,solar,Hebei Zhangjiakou Yangyuan Hengbo solar farm,40.1041,114.1509,30
1493,solar,Hecate Cincinnati Solar,39.0767,-83.8441,100
1494,solar,Heilongjiang Anda CGN solar farm,46.4114,125.3286,20
1495,solar,Heilongjiang Anda Changde solar farm,46.2366,125.0048,40
1496,solar,Heilongjiang Anda Guokai solar farm,46.4114,125.3286,20
1497,solar,Heilongjiang Anda Huarun solar farm,46.4114,125.3286,40
1498,solar,Heilongjiang Anda Qingkenbaoxiang Photovoltaic solar farm,48.0,128.0,20
1499,solar,Heilongjiang Daqing Honggang District Station B Photovoltaic solar farm,48.0,128.0,20
1500,solar,Heilongjiang Daqing Jingneng solar farm,46.7604,124.7953,20
1501,solar,Heilongjiang Datong Huiqing solar farm,46.0995,124.6979,40
1502,solar,Heilongjiang Datong Laoshantou Huiqing solar farm,45.8916,124.732,40
1503,solar,Heilongjiang Gannan Longyang solar farm,47.9778,123.8577,20
1504,solar,Heilongjiang Honggang Zhongqingneng solar farm,46.3983,124.8913,20
1505,solar,Heilongjiang Longjiang Sungrow solar farm,47.2275,122.8665,100
1506,solar,Heilongjiang Nehe Jinyang solar farm,48.4812,124.8768,40
1507,solar,"Heilongjiang Province Anda ""Unsubsidized"" solar farm",46.1732,125.0801,700
1508,solar,"Heilongjiang Province Anda Pastoral Farm Grid-Connected ""Unsubsidized"" solar farm",46.2985,125.2529,100
1509,solar,Heilongjiang Qingyuan Lantian Heiliantun Area A Photovoltaic solar farm area A,48.0,128.0,20
1510,solar,Heilongjiang Ranghulu Hongji solar farm,46.6317,124.8817,20
1511,solar,Heilongjiang Sartu Chenrui Xinyang solar farm,46.7094,125.0578,20
1512,solar,Heilongjiang Sartu Jiyuan Xinyang solar farm,46.7094,125.0578,20
1513,solar,Heilongjiang Tailai Haoxin Photovoltaic solar farm,48.0,128.0,24
1514,solar,Heilongjiang Tailai Huarun solar farm,46.2865,123.5074,20
1515,solar,Heilongjiang Tailai Shuangsheng Photovoltaic solar farm,48.0,128.0,20
1516,solar,Heilongjiang Tiefeng Xianghe solar farm,47.3386,123.9724,20
1517,solar,Heilongjiang Zhaodong Shangjia CGN solar farm,46.1251,125.8662,20
1518,solar,Heilongjiang Zhaoyuan Lantian Aobaogangtun solar farm,45.6114,124.8379,20
1519,solar,Heilongjiang Zhaoyuan Lantian Heiliantun solar farm,45.6114,124.8379,20
1520,solar,Helios solar farm,23.8583,-101.715,150
1521,solar,Henan Anyang Dulizhen solar farm,36.2787,114.0404,100
1522,solar,Henan Anyang Notting solar farm,36.1024,114.3363,30
1523,solar,Henan Anyang Yongge solar farm,36.1024,114.3363,100
1524,solar,Henan Anyang Zhonghao solar farm,36.1024,114.3363,20
1525,solar,Henan Anyangxian Shanyingzhen solar farm,36.0533,114.1032,100
1526,solar,Henan Baofeng Xintai solar farm,34.0,114.0,100
1527,solar,Henan Changyuan China Guangdong Nuclear Solar Project,35.103,114.7374,30
1528,solar,Henan Dengzhou Zhangcunzhen Distributed solar farm,32.8416,111.9168,20
1529,solar,Henan Fugouxian Agricultural Ecological Greenhouse solar farm,34.0789,114.3046,30
1530,solar,Henan Gongyi Dayugou Xingyuan solar farm,34.6992,113.0391,40
1531,solar,Henan Guangshanxian Yanhe solar farm,31.818,114.8179,50
1532,solar,Henan Hebi Shengbu Distributed solar farm,35.9926,114.1336,20
1533,solar,Henan Huaxian Agricultural Complex solar farm,35.6777,114.7723,40
1534,solar,Henan Huixian GCL Distributed solar farm,35.5579,113.7022,20
1535,solar,Henan Jiaozuo Macunqu Agricultural Science and Technology Greenhouse solar farm,35.3047,113.3909,50
1536,solar,Henan Jiaxian Cibazhen solar farm,34.1001,113.0918,20
1537,solar,Henan Jiyuan Dayu solar farm,34.4713,112.109,20
1538,solar,Henan Kaifen GCL Agriculture-Light Complementary solar farm,34.7075,114.4111,20
1539,solar,Henan Lankao Senyuan solar farm,34.8179,114.8131,100
1540,solar,Henan Linzhou Caisangzhen solar farm,35.9518,113.8464,20
1541,solar,Henan Luoyang Zhaobao solar farm,34.4711,112.1101,20
1542,solar,Henan Lushan Gunziying solar farm,33.6673,113.1115,20
1543,solar,Henan Lushan Liangwa Zhongmin Xinneng solar farm,33.7979,112.9138,20
1544,solar,Henan Lushan Malou Zhongmin Xinneng solar farm,33.68,112.9958,20
1545,solar,Henan Nanle Yuancun Zhonghao solar farm,36.0758,115.1994,20
1546,solar,Henan Nanyang Yahe Industrial Area Barren Mountain solar farm,33.3044,112.5395,20
1547,solar,Henan Nanyang Yahe Industrial Area Mudflat solar farm,33.3079,112.5399,20
1548,solar,Henan Nanyang Zhenpingxian solar farm,33.174,112.136,20
1549,solar,Henan Nanzhaoxian Xiaodian 1 solar farm,33.4861,112.641,20
1550,solar,Henan Neihuang Lucun Haocheng solar farm,35.8136,114.7545,25
1551,solar,Henan Neihuang Mashang Hongan Haoyue solar farm,35.9954,114.934,20
1552,solar,Henan Pingdianshan Lushan solar farm,33.8049,112.9776,70
1553,solar,Henan Province Anyang Ecological Agriculture Greenhouse solar farm,35.9958,114.9432,100
1554,solar,Henan Province Anyang Hanlin Agricultural solar farm,36.1992,114.1612,100
1555,solar,Henan Province Anyang Lunzhangzhen Yongge solar farm,36.2006,114.1448,100
1556,solar,Henan Province Anyang Tangyin Eco-Agriculture Greenhouse solar farm,35.9674,114.3179,100
1557,solar,Henan Province Linzhou Hengshuizhen solar farm,36.1041,113.9916,60
1558,solar,Henan Province Pingdingshan Baofeng County Poverty Alleviation solar farm,33.9816,112.817,100
1559,solar,"Henan Province Qixian Baisicun ""Mountain Wilderness"" solar farm",35.7049,114.1254,100
1560,solar,Henan Province Ruyang Xiexin solar farm,34.1932,112.4054,50
1561,solar,Henan Province Shangshui Xiexin Agriculture and Light Complementary solar farm,33.6,114.3754,100
1562,solar,Henan Province Tanghe Shenneng solar farm,34.7805,113.7885,140
1563,solar,Henan Puyang Baigang solar farm,35.5886,115.3034,20
1564,solar,Henan Puyang Xicheng (Bagongqiao South) solar farm,35.5191,115.1186,20
1565,solar,Henan Qi Miaokou Zhongguang solar farm,35.722,114.1841,100
1566,solar,Henan Qi Risheng solar farm,35.7511,114.2934,50
1567,solar,Henan Qixian GCL solar farm,35.7881,114.1651,50
1568,solar,Henan Queshan Sikeshucun solar farm,32.7711,113.6715,25
1569,solar,Henan Ruyang GCL solar farm,34.1924,112.404,50
1570,solar,Henan Ruzhou GCL solar farm,34.1057,112.7352,80
1571,solar,Henan Ruzhou Lingtou solar farm,34.2737,112.8329,32
1572,solar,Henan Ruzhou Mangchuanzhen Banxicun solar farm,34.0232,112.7914,20
1573,solar,Henan Sanmenxia Shanzhou Xiongershan solar farm,34.6571,111.6826,20
1574,solar,Henan Sanmenxia Xieli solar farm,34.7333,111.2667,50
1575,solar,Henan Shangcai Xinguang solar farm,33.3061,114.4238,150
1576,solar,Henan Shangqiu Liukouxiang solar farm,34.5775,115.7847,50
1577,solar,Henan Shangqiu Liukouxiang solar farm,34.5862,115.7595,20
1578,solar,Henan Shanxian Zhangmaoxiang solar farm,34.7393,111.4248,20
1579,solar,Henan Suiping Agricultural Industrial Park solar farm,33.1248,113.6807,130
1580,solar,Henan Suiping Xietong solar farm,33.1599,113.8983,20
1581,solar,Henan Taiqian Huadian Poverty Alleviation solar farm,35.9472,115.7466,100
1582,solar,Henan Tangyin Zhongguang Haocheng Ecological Agriculture solar farm,35.9702,114.3177,20
1583,solar,Henan Wuyang Jiangdian Zhenfa solar farm,33.5262,113.6671,20
1584,solar,Henan Wuyang Zhonghui solar farm,33.4716,113.5251,20
1585,solar,Henan Xiayi Huodianzhen solar farm,34.1901,116.396,20
1586,solar,Henan Xin'anxian GCL solar farm,34.8562,112.2564,100
1587,solar,Henan Yexian China Pingmei Shenma solar farm,33.4164,113.2199,100
1588,solar,Henan Yichuanxian Dayushan solar famr,34.3806,112.6457,20
1589,solar,Henan Yiyang Humiaoshan Hongju solar farm,34.4676,112.2639,20
1590,solar,Henan Yiyang Qianyangpo Hongju solar farm,34.4676,112.2639,20
1591,solar,Henan Yongcheng Liuhe Xinneng solar farm,33.9462,116.436,80
1592,solar,Henan Yucheng Qiaoji Artes solar farm,34.395,115.847,100
1593,solar,Henan Yucheng Zhangjizhen solar farm,34.5864,115.7596,50
1594,solar,Henan Yuzhou Mojiexiang solar farm,34.1932,113.1799,20
1595,solar,"Henan Yuzhou Yuke Photovoltaic Power Co., Ltd. solar farm",33.5974,114.3807,100
1596,solar,"Henan Yuzhou Yuke Photovoltaic Power Co., Ltd. solar farm",34.112,113.3482,50
1597,solar,Henan Zhongmu Hangjia solar farm,34.717,113.9743,60
1598,solar,Hennan Linzhou Caisangzhen JA solar farm,35.9956,113.9066,20
1599,solar,Henrietta Solar Project,36.2188,-119.806,102
1600,solar,Herbert solar farm,-29.0019,23.8019,20
1601,solar,Hermosillo PV Solar Park,28.9622,-111.503,100
1602,solar,Hibiscus Solar Energy Center,26.7601,-80.3065,74
1603,solar,Hickory Park Solar Hybrid,31.2697,-84.1763,196
1604,solar,Hickory solar farm,36.6241,-76.1943,20
1605,solar,High Desert Hybrid solar farm,34.6365,-117.372,100
1606,solar,Highest Power Solar,36.12,-78.25,49
1607,solar,Highlander Solar Energy Station 1,38.2471,-77.7862,165
1608,solar,Hillcrest Solar,39.077,-83.906,200
1609,solar,Hillhouse solar farm,51.7357,-2.3624,29
1610,solar,Hillside solar farm,54.5601,-6.1807,25
1611,solar,Hillston Sun Farm solar farm,-33.5281,145.523,119
1612,solar,Hilvan solar farm,37.5102,38.8994,32
1613,solar,Hioki Foster Mother Solar Power Plant,31.7176,130.4048,29
1614,solar,Hiriyur solar farm,13.9443,76.6167,20
1615,solar,Hirono Solar Power Plant,40.2224,141.6816,25
1616,solar,Hirono solar farm,40.4082,141.7185,24
1617,solar,Hitachi Juo solar farm,36.683,140.586,56
1618,solar,Hitachi Omiya solar farm,36.6095,140.3706,41
1619,solar,Hoa Hoi solar farm,13.0698,109.0998,268
1620,solar,Holenaras solar farm,12.9753,77.7258,20
1621,solar,Hollandia Nieuw-Buinen solar farm,52.9068,6.6368,120
1622,solar,Holliday Creek Solar,42.5687,-94.1028,100
1623,solar,Holstein 1 (Duke) solar farm,32.1041,-100.162,200
1624,solar,Holstein Plant (Strata) solar farm,34.7742,-79.3408,20
1625,solar,Hong Phong 1 solar farm,11.2637,108.3599,150
1626,solar,Hong Phong 4 solar farm,11.2637,108.3599,48
1627,solar,Hong Phong 5.2 solar farm,11.2637,108.3599,48
